,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.00)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.00)]
0,6.5,5.0,-0.38411474836921244,-0.32655321286523464,-0.25644792067198025,-0.1788307292430325,-0.09923176088442182,-0.023185947399729408,0.04426979987482073,0.09904320071082262,0.13833284710979413,0.16083690395184494,0.16679078934176644,0.15786166183274847,0.13688241928190129,0.10749483086804505,0.07372208380822229,0.039541817791114015,0.008498754324770876,-0.016603855521438612,-0.03390147343848478,-0.042548954553762786,-0.04267982070925267,-0.035279168263085844,-0.02197153859907855,-0.0047831572916720464,0.014114142382610922,0.032632804334113606,0.04896050688720065,0.06169465690423257,0.06991718467001623,0.07321221541307704,0.13626124653454064,0.10719114578036375,0.08335217022641246,0.06546531013545409,0.05371463507283195,0.047405727892413464,0.04488189475196185,0.04420392233424029,0.043929651344177444,0.043327351329486494,0.04224924842265402,0.04094890420971356,0.03988185546404148,0.03942905530343105,0.039660854167997556,0.040295753817862816,0.04092183428797109,0.041275538850649066,0.041399266137427386,0.04157290500884586,0.04206915689492333,0.04289085090387472,0.04378672186945611,0.04469139555996143,0.046452664836056805,0.05132255106310179,0.06209721631333879,0.08010719188624925,0.1046969061519371,0.1342205211399213
1,6.5,10.0,-0.4580541728440478,-0.424462583899222,-0.369512851206264,-0.29734315405443823,-0.21359914184222206,-0.12489821569972955,-0.038153661000006,0.04013012608204514,0.1045402170419056,0.15129569056870293,0.1785976276513706,0.18672775368096212,0.17789466242567295,0.1558469148076257,0.1253221342751055,0.09138744557161005,0.05879887096103158,0.0314341721931346,0.011891507004644116,0.001286178710554929,-0.0007355076365651949,0.004214969703275281,0.013628054019766724,0.024545122981301345,0.03402169559190886,0.03954756156679898,0.03935817641413812,0.03262141685463667,0.01947971544478588,0.0009550895694853123,0.13670187692247768,0.10561941661987669,0.0810466896333331,0.06379825295282329,0.053371052752893694,0.04792337895556476,0.04526934533147248,0.043907750003126716,0.043088374943029584,0.04242373233174731,0.041683054754273356,0.040819774424218455,0.04001084412323641,0.03953705399756398,0.039542582876771704,0.03990318821696929,0.04033277265393049,0.0406538466660786,0.04096326574237154,0.04155011506545039,0.042591981981511366,0.04389569796418383,0.04500473124825627,0.04574182818293388,0.04703161205436641,0.05149278087367842,0.06244065784525653,0.081384960342368,0.10748591045602446,0.13887696661008245
2,6.5,20.0,-0.06423300838184424,-0.14420489185797367,-0.22175504569973634,-0.291751970927455,-0.3494511659084389,-0.39090392691762516,-0.41330197131620927,-0.41521809202246973,-0.3967206568729068,-0.3593410229582708,-0.305906327549826,-0.24025405832672814,-0.1668594489607059,-0.09042116814799415,-0.015450495331548677,0.054094554485993165,0.1150953768020769,0.16545189401346166,0.20414462491273777,0.23118271762942905,0.2474609546747909,0.25453579411434124,0.25436974498006554,0.2490645057772936,0.24061679929957366,0.23072436333852148,0.22065291131182624,0.21117766693882184,0.20258843717341427,0.19475918583720944,0.13873010084898207,0.10942982365624719,0.0848554322201825,0.0662962411584894,0.05438471662369717,0.048388245828292285,0.04616289335279184,0.04542702276619626,0.04483320324036109,0.04396602394665898,0.04292352531537112,0.04194972057178252,0.04121360236102291,0.040745818371612307,0.04048580968452803,0.04037588604315775,0.040422039209210926,0.040688381315961336,0.04123721417517944,0.04204575221857334,0.04295931845895915,0.043746549234067705,0.04428596767173509,0.044909201793585325,0.04684706308816097,0.0523480512153479,0.0637034134248397,0.08184112489038177,0.1062329707903995,0.13563144733010304
3,6.0,5.0,-0.5070042241187787,-0.5250094263855571,-0.5106620884956706,-0.4645366823409075,-0.39010722866638475,-0.2934859026771784,-0.18285154876109308,-0.06761442937825732,0.04257738124899163,0.13887968363788314,0.21418871628475372,0.26387605052029434,0.286203591169425,0.28238558030186756,0.25628700273916827,0.2138116911857395,0.16206993634475717,0.10844140410235573,0.05967009424092955,0.02109670894303478,-0.0038673935036418116,-0.013978011087506164,-0.010103666294088423,0.0051080645432608675,0.02774505965266835,0.05327374014442918,0.07718211566565783,0.09556508281580069,0.1055557484892808,0.10558842139698506,0.14125631254181065,0.10580035911275333,0.0787405656537473,0.062116549860800764,0.05447003266109623,0.05110075164809067,0.04822844911675728,0.045025892969141404,0.04256335252168154,0.04192096170007858,0.042797163675240335,0.04381543541219461,0.0438001493491169,0.04251502270361621,0.040655855296098005,0.03934131735290006,0.0393035627624305,0.04035290026909486,0.04171002432437221,0.04272936893789501,0.04326248534358328,0.04353383639195392,0.043851531262012765,0.04455388599137311,0.04646503026730904,0.05151907709389296,0.062379574973002,0.08071264401339946,0.1063010909091194,0.1377091322031318
4,6.0,10.0,-0.3813750423294603,-0.47464922318588115,-0.5535457232089451,-0.6118893090181636,-0.6445759075947309,-0.6480843134755137,-0.620877423062878,-0.5636247295623369,-0.47923414524050345,-0.3726609870002093,-0.2505192717082141,-0.12052957375307136,0.009154837644986417,0.13064599339125146,0.23699832991965744,0.32277425282576455,0.3844506774171802,0.42061811351369655,0.43197331479385614,0.4211005197976357,0.3920811912130443,0.3499939226367616,0.30034807405915925,0.24853044723046808,0.19931633383751168,0.15649548225781043,0.12263498486477285,0.09900110032869915,0.08561319250946882,0.08142796897655953,0.1389901576860812,0.10864513177136607,0.0827103222795722,0.06311952511218256,0.05131666865305282,0.046637571261589725,0.04585861104167982,0.04572459278796066,0.04473008325538762,0.042878866619461546,0.0409560796489315,0.039818020108190924,0.03978081030668623,0.04044265010760366,0.04106755741025224,0.041117353659878744,0.040539757706073334,0.03978127941154754,0.039527919370171645,0.04024289992532033,0.04178612743049737,0.04350004499573075,0.0447219934089594,0.045409412135626985,0.04674096286789434,0.05134217224384875,0.0620955216440589,0.08012658748786637,0.10467537870788993,0.1342498750034084
5,6.0,20.0,-0.021779750384128587,-0.1316708084515266,-0.2448782524058274,-0.3544500183773719,-0.4535207591515111,-0.5359752877176807,-0.5970890656469925,-0.6340568114373185,-0.64633931793568,-0.6357813482068829,-0.6064595057886076,-0.5642690715189512,-0.5162842246042313,-0.4699537742990711,-0.4322302127061261,-0.4087304766087511,-0.4030351603602889,-0.4162103329929811,-0.44662425410214357,-0.49007257330164516,-0.5402138332212312,-0.5892454023447762,-0.628762608859702,-0.6506723998682962,-0.6480805899207822,-0.6160254476116,-0.5520046691188978,-0.45622425645828685,-0.3315648629142235,-0.18328428308898592,0.14310866771804168,0.11251199405880223,0.08643493086801847,0.06619916993734658,0.05299537432708228,0.047012208261120216,0.04624034103851175,0.04743005978395526,0.04814864178570894,0.04735243319453312,0.04512825589647763,0.042394181428768676,0.04047571825342133,0.04032175534544334,0.041732240877961214,0.04355308087494797,0.044601266123496935,0.04435617445214368,0.043174415469557095,0.04210861627789765,0.04225897549952795,0.04387708551254784,0.0461664435162492,0.04818971527954433,0.05015941654348996,0.05440167654780088,0.06476466777611323,0.08370003042429268,0.11067510667954839,0.14353430497162448
6,5.5,5.0,-0.3284414400289633,-0.3997350936029415,-0.46383142960011897,-0.5173746915323646,-0.5576176089358883,-0.5826426642734374,-0.591505808392117,-0.5842763282016809,-0.5619727743258363,-0.5264009244035329,-0.47990903630546466,-0.42510647206479046,-0.3645661434946036,-0.300563905063654,-0.234889852489555,-0.16874149254844903,-0.10272899525444742,-0.036973189995229735,0.028715723474576946,0.09461498867343764,0.16085297993435504,0.2272049331175649,0.29295032227122003,0.3568175863385078,0.41701804570947104,0.4713770778901319,0.5175332301219923,0.5531834514815513,0.5763333407522366,0.5855328097339821,0.1381724192673952,0.10835159860817303,0.08318746965712727,0.06437883081274348,0.05292011730483884,0.04787871439118954,0.04640266732586775,0.04579272462257527,0.04481620426084554,0.0434446788798417,0.042163660651645736,0.04139620141214741,0.041187171978141826,0.041250389361844525,0.04125011907147914,0.04104551747006746,0.04077139997563235,0.04073713166357344,0.041218150297221604,0.042237052349456655,0.043491038763176275,0.04450088192710567,0.044921509395035995,0.04499912138375013,0.046153478137382485,0.05117432770694228,0.06286502307348105,0.08206511336301515,0.1078188953392416,0.13853673217712492
7,5.5,10.0,-0.1223548624643924,-0.2192840271974064,-0.31768187828378425,-0.4114711216975916,-0.4947185410201622,-0.5622518521946754,-0.6102414323425664,-0.6366665389072507,-0.6415989594118767,-0.6272543830357858,-0.5977844480556119,-0.5588266919126753,-0.5168494892840014,-0.47836304022319276,-0.4491065733136806,-0.43329498722959137,-0.43303581496306187,-0.44799521567581085,-0.4753533554096019,-0.5100691944490922,-0.5454202774862648,-0.573752227981642,-0.5873548152398042,-0.5793467523683321,-0.5444740943376486,-0.4797225961971846,-0.38468393896295455,-0.2616313767612605,-0.1153185773756802,0.04747507210905884,0.14000159865053596,0.11090050801875526,0.08590078046336,0.06616201593278145,0.052928555717969755,0.046713059363730686,0.04585091738870003,0.047116007211098335,0.047910438653063735,0.04708184352367984,0.044712417333201214,0.041799130499973754,0.039789683935749644,0.03969278587570391,0.041235318008734756,0.04313129252779952,0.044137840501828125,0.04377029195598426,0.04248658428148883,0.041443782588637276,0.04175512768532983,0.04354326044371461,0.04586557866317752,0.04775838044778866,0.04954025099678185,0.05369660938421845,0.06410479573120714,0.08302305939599877,0.10974351254566364,0.14211872032168132
8,5.5,20.0,0.2586569551957257,0.16301515393094396,0.051113553407501656,-0.07124131557395495,-0.19736040163842847,-0.3201760557148715,-0.4327909245258535,-0.5290364473831508,-0.6039743423783691,-0.6542994982964012,-0.6786132211467273,-0.6775102957758622,-0.65351196579585,-0.6108161061695958,-0.5549018478663991,-0.4920318469336154,-0.4286853033704901,-0.37098240451982156,-0.32415168107756864,-0.292081972535636,-0.277001235417533,-0.2793076142327972,-0.29756362937607456,-0.3286514157549632,-0.36806999191821177,-0.4103466828570302,-0.4495284860677616,-0.4796983119964218,-0.4954823251355686,-0.4924990683011915,0.13821789848729,0.10939705605969466,0.08521581290784536,0.06650460949188837,0.053798465216660894,0.04698810836808189,0.04480510815705736,0.04512737462659063,0.046026111415571634,0.046325478127178805,0.04558976486980324,0.04397661836593926,0.04206744081964857,0.04061156531815584,0.04014464247172302,0.04067505090570362,0.041732229107124305,0.0427383910011002,0.04335007133515237,0.04357042846564274,0.04365127788540274,0.04388212864333547,0.04446292606549665,0.045666914897921,0.04834014322581549,0.054332063084590584,0.06599773563035127,0.08481445789248586,0.11074152084583906,0.14266207281756751
9,5.0,5.0,-0.23131161473973866,-0.2819192747446496,-0.33108326998985405,-0.37690888260376043,-0.4176091829894237,-0.4516524590841709,-0.47789221036926927,-0.4956805422314669,-0.5049428729773707,-0.5062048076394444,-0.5005634437857167,-0.48960661540994843,-0.4752722529890665,-0.45967096812851704,-0.4448770153498892,-0.43271560416023774,-0.4245562088136134,-0.421148751813706,-0.4225059818047532,-0.4278579412269677,-0.4356807952838735,-0.443800525641113,-0.44956588000887493,-0.4500746195097773,-0.4424358645010607,-0.4240392077182362,-0.39280886438219276,-0.347419261911771,-0.28744514786314357,-0.21344588843076406,0.13411310575403831,0.10495640390337714,0.08085431488826866,0.06309012077159067,0.05219925050468032,0.047126737264444794,0.04539518417709286,0.04469170702787211,0.043835958813422185,0.04260164131555973,0.04123698013295,0.04008558884099082,0.039368694442707554,0.03910531087878396,0.03916978416330526,0.039396035156670325,0.03968019984633475,0.04002498229652678,0.040517724946612946,0.041236758506146415,0.04214997776087853,0.04308774941708777,0.04388868028161504,0.04474920989438588,0.0467161316662267,0.05194277491408906,0.06287233653030579,0.0807115793279185,0.10507359666965899,0.13468820956021077
10,5.0,10.0,-0.13966864925295014,-0.17221579206995866,-0.20777355568278852,-0.2460200751001049,-0.2863544487606056,-0.32787572536473925,-0.3693810841944676,-0.40942520867923765,-0.4464030251118457,-0.4786829635109872,-0.5047594078599364,-0.5234115003739409,-0.5338500735121963,-0.5358309564955459,-0.5297073548212774,-0.5164224902740251,-0.4974191254109873,-0.47448656006683104,-0.449551254070081,-0.4244391709707455,-0.40063357687877343,-0.379072107158936,-0.36000007327458755,-0.3429086265646673,-0.3265717424801052,-0.30917650153228055,-0.28853285844993404,-0.2623447212924806,-0.22850372019146722,-0.18536993079790856,0.13515541046159338,0.104968315542997,0.08051593042232959,0.06298373480864278,0.052553631449268126,0.04770823068366449,0.04581403566342404,0.04474215414931326,0.04355768966876208,0.04220870210911937,0.04102011994575981,0.04029694141079863,0.04010398865681453,0.04025782567838622,0.040491440668839,0.0406308787691267,0.04068065523861835,0.040781727862394694,0.041084193942653946,0.04161967493648407,0.04227002660133117,0.042877733054531804,0.043455993299979366,0.04447790790875238,0.047152421415486416,0.0533612930127675,0.06489419225973178,0.08256466896785211,0.10614623046080619,0.13477612723677
11,5.0,20.0,0.37237740641327216,0.3269417761665774,0.2584615914225346,0.16925398893325047,0.06323474647178241,-0.05429126303859154,-0.17698726890429145,-0.2979565832205098,-0.41030670378319734,-0.5077354363996176,-0.5850899805369584,-0.6388345728433951,-0.6673713035163384,-0.6711814415442041,-0.6527542521694103,-0.6163248299318584,-0.5674216767433243,-0.5122961909942036,-0.45727044901666125,-0.40809289266861043,-0.3693557502118692,-0.34405011953097686,-0.3332894064304494,-0.3362442936368104,-0.3502733590099142,-0.37125161677245616,-0.39403465455438136,-0.41302261119036615,-0.4227496286060114,-0.4184437063906841,0.1329264851182862,0.10369084042427626,0.08059096276635,0.06439243525508356,0.05448640961208114,0.0489961606979874,0.04593536657282615,0.04420956606940552,0.04349221634282435,0.04356292797091635,0.043923563412584334,0.04393998451823518,0.04320264136512159,0.04177268070939571,0.04019138442363823,0.039230088051758656,0.03942606658645883,0.04069859036298695,0.042432398096408995,0.04390658269845591,0.04466523304679729,0.04467516878857408,0.04438458076907188,0.04477314824777317,0.04738726445136092,0.05407230465119975,0.06628678874704898,0.08462942304377635,0.10894310943810684,0.13855753142047073
